Date,Month,Year,precipitation,temperature
27/04/2000,4,2000,0.4,24
28/04/2000,4,2000,1.4,25.2
29/04/2000,4,2000,0,25
30/04/2000,4,2000,1.4,24
01/05/2000,5,2000,0.5,23.6
02/05/2000,5,2000,0,23.8
03/05/2000,5,2000,4.4,23.8
04/05/2000,5,2000,0,24.2
05/05/2000,5,2000,1.2,25.4
06/05/2000,5,2000,0.1,21.5
07/05/2000,5,2000,1.6,24.9
08/05/2000,5,2000,0,25.4
09/05/2000,5,2000,34.8,25
10/05/2000,5,2000,13.8,20
11/05/2000,5,2000,0.7,22.4
12/05/2000,5,2000,0.1,23
13/05/2000,5,2000,3.4,22.6
14/05/2000,5,2000,15.1,23
15/05/2000,5,2000,19,20.2
16/05/2000,5,2000,33.4,17.8
17/05/2000,5,2000,24.7,19.6
18/05/2000,5,2000,20.8,21.2
19/05/2000,5,2000,22.8,18.6
20/05/2000,5,2000,6.2,19
21/05/2000,5,2000,16,17.1
22/05/2000,5,2000,9,16.6
23/05/2000,5,2000,21,19.4
24/05/2000,5,2000,5.2,18.2
25/05/2000,5,2000,29.7,18.2
26/05/2000,5,2000,22.5,15.4
27/05/2000,5,2000,11,19.2
28/05/2000,5,2000,2.1,19
29/05/2000,5,2000,19.4,16.6
30/05/2000,5,2000,7.4,14.6
31/05/2000,5,2000,5.6,14.5
01/06/2000,6,2000,22.6,18.8
02/06/2000,6,2000,17.5,13.8
03/06/2000,6,2000,2.5,16.3
04/06/2000,6,2000,20,18
05/06/2000,6,2000,5.3,18.6
06/06/2000,6,2000,5.8,18.4
07/06/2000,6,2000,14.9,19.4
08/06/2000,6,2000,3.8,18.6
09/06/2000,6,2000,32.8,17.4
10/06/2000,6,2000,0.3,17.2
11/06/2000,6,2000,13.8,17
12/06/2000,6,2000,33.6,NA
13/06/2000,6,2000,16.4,17.6
14/06/2000,6,2000,55.5,17.2
15/06/2000,6,2000,13.2,16
16/06/2000,6,2000,5.8,18.2
17/06/2000,6,2000,18,17.4
18/06/2000,6,2000,16.8,19
19/06/2000,6,2000,0,20.4
20/06/2000,6,2000,4.5,20.4
21/06/2000,6,2000,14.2,17
22/06/2000,6,2000,5.3,18.6
23/06/2000,6,2000,18.8,19.8
24/06/2000,6,2000,9.8,17.6
25/06/2000,6,2000,14.9,18.8
26/06/2000,6,2000,17.3,17.8
27/06/2000,6,2000,5.8,18
28/06/2000,6,2000,11.4,18.8
29/06/2000,6,2000,28.5,17.6
30/06/2000,6,2000,0.8,16.8
01/07/2000,7,2000,5.9,18.8
02/07/2000,7,2000,0.1,20.4
03/07/2000,7,2000,32,17.6
04/07/2000,7,2000,10.8,16.2
05/07/2000,7,2000,10.3,15.6
06/07/2000,7,2000,12.4,18.6
07/07/2000,7,2000,3.6,15.4
08/07/2000,7,2000,1,18.2
09/07/2000,7,2000,4.6,19.4
10/07/2000,7,2000,1.7,18
11/07/2000,7,2000,26.7,19.2
12/07/2000,7,2000,12.9,17
13/07/2000,7,2000,0.8,18.2
14/07/2000,7,2000,11.4,19.4
15/07/2000,7,2000,20.4,19
16/07/2000,7,2000,26.2,19.6
17/07/2000,7,2000,4.2,19
18/07/2000,7,2000,18,16
19/07/2000,7,2000,11.4,17.8
20/07/2000,7,2000,7.1,18.8
21/07/2000,7,2000,16.7,18.4
22/07/2000,7,2000,14.7,18.4
23/07/2000,7,2000,9.6,19.4
24/07/2000,7,2000,0.1,20.4
25/07/2000,7,2000,8,18.6
26/07/2000,7,2000,14.2,19.2
27/07/2000,7,2000,2.2,20.2
28/07/2000,7,2000,15.8,21
29/07/2000,7,2000,1.6,18.4
30/07/2000,7,2000,3.3,20.8
31/07/2000,7,2000,9.9,20.4
01/08/2000,8,2000,19,21.2
02/08/2000,8,2000,0.3,21.4
03/08/2000,8,2000,0.2,19.6
04/08/2000,8,2000,0.2,19.2
05/08/2000,8,2000,14.3,17.6
06/08/2000,8,2000,0.2,19.6
07/08/2000,8,2000,12.1,19.8
08/08/2000,8,2000,0.2,20.8
09/08/2000,8,2000,6.6,20
10/08/2000,8,2000,0.1,19.4
11/08/2000,8,2000,6.5,17.2
12/08/2000,8,2000,6.1,19.8
13/08/2000,8,2000,1.5,20.2
14/08/2000,8,2000,0.1,20.4
15/08/2000,8,2000,0,20.2
16/08/2000,8,2000,0.6,20.8
17/08/2000,8,2000,10.9,21
18/08/2000,8,2000,0,21
19/08/2000,8,2000,0.2,20.5
20/08/2000,8,2000,0,20.4
21/08/2000,8,2000,33,20.8
22/08/2000,8,2000,12,18
23/08/2000,8,2000,2.2,18.6
24/08/2000,8,2000,1,20
25/08/2000,8,2000,4.5,18.2
26/08/2000,8,2000,21.7,19.2
27/08/2000,8,2000,1.6,18.6
28/08/2000,8,2000,47.3,16.6
29/08/2000,8,2000,1.5,18.3
30/08/2000,8,2000,10.2,16.2
31/08/2000,8,2000,0,20
01/09/2000,9,2000,12.2,18
02/09/2000,9,2000,5.6,20
03/09/2000,9,2000,10.5,18.8
04/09/2000,9,2000,44.3,19.6
05/09/2000,9,2000,22.3,18.2
06/09/2000,9,2000,44.6,17.4
07/09/2000,9,2000,0,17.2
08/09/2000,9,2000,0,20
09/09/2000,9,2000,0,20.6
10/09/2000,9,2000,0,19.9
11/09/2000,9,2000,0,19.8
12/09/2000,9,2000,0,20.8
13/09/2000,9,2000,0,20.4
14/09/2000,9,2000,0,20.2
15/09/2000,9,2000,0,20
16/09/2000,9,2000,0.1,20.6
17/09/2000,9,2000,0.2,21.4
18/09/2000,9,2000,0,21.6
19/09/2000,9,2000,0,21.4
20/09/2000,9,2000,0,22.2
21/09/2000,9,2000,0,22.4
22/09/2000,9,2000,0,21.8
23/09/2000,9,2000,0,21
24/09/2000,9,2000,0,21
25/09/2000,9,2000,0,20.8
26/09/2000,9,2000,0,22.4
27/09/2000,9,2000,0,21
28/09/2000,9,2000,0,22.4
29/09/2000,9,2000,0,22.6
30/09/2000,9,2000,0,22
01/10/2000,10,2000,9.4,21.4
02/10/2000,10,2000,0,20.4
03/10/2000,10,2000,0,21.6
04/10/2000,10,2000,0,22.2
05/10/2000,10,2000,0,22.6
06/10/2000,10,2000,0,20
07/10/2000,10,2000,1.8,20
08/10/2000,10,2000,0,19.8
09/10/2000,10,2000,0,21
10/10/2000,10,2000,0,21.4
11/10/2000,10,2000,0,20.6
12/10/2000,10,2000,0,20.8
13/10/2000,10,2000,0,21.4
14/10/2000,10,2000,0,22
15/10/2000,10,2000,0,22.4
16/10/2000,10,2000,0,22.4
17/10/2000,10,2000,0,21.8
18/10/2000,10,2000,0,22.2
19/10/2000,10,2000,0,22.6
20/10/2000,10,2000,0,22.2
21/10/2000,10,2000,0,23.2
22/10/2000,10,2000,0,21.2
23/10/2000,10,2000,0,22.8
24/10/2000,10,2000,0,22.2
25/10/2000,10,2000,6.1,21.2
26/10/2000,10,2000,6.6,21
27/10/2000,10,2000,6.8,22.4
28/10/2000,10,2000,0,22.4
29/10/2000,10,2000,0,22.8
30/10/2000,10,2000,0,23.2
31/10/2000,10,2000,0,21.4
01/11/2000,11,2000,0,21.6
02/11/2000,11,2000,0,21.4
03/11/2000,11,2000,0,22.4
04/11/2000,11,2000,0,23.2
05/11/2000,11,2000,0,22.8
06/11/2000,11,2000,0,21.8
07/11/2000,11,2000,0,20.4
08/11/2000,11,2000,0,21.8
09/11/2000,11,2000,0,23
10/11/2000,11,2000,0,21.8
11/11/2000,11,2000,0,21.8
12/11/2000,11,2000,0,22.6
13/11/2000,11,2000,0,22.6
14/11/2000,11,2000,0,22.4
15/11/2000,11,2000,0,20.6
16/11/2000,11,2000,0,22.6
17/11/2000,11,2000,0,22.2
18/11/2000,11,2000,0,22.4
19/11/2000,11,2000,0,23
20/11/2000,11,2000,0,23.8
21/11/2000,11,2000,0,23.4
22/11/2000,11,2000,0,23
23/11/2000,11,2000,0,22.2
24/11/2000,11,2000,0,23
25/11/2000,11,2000,0,22.4
26/11/2000,11,2000,0,21.4
27/11/2000,11,2000,0,22.2
28/11/2000,11,2000,0,22.4
29/11/2000,11,2000,0,22.4
30/11/2000,11,2000,0,23.2
01/12/2000,12,2000,0,23.5
02/12/2000,12,2000,0,NA
03/12/2000,12,2000,0,NA
04/12/2000,12,2000,0,22.6
05/12/2000,12,2000,0,22.6
06/12/2000,12,2000,0,22.8
07/12/2000,12,2000,0,22.4
08/12/2000,12,2000,0,21.8
09/12/2000,12,2000,0,23.2
10/12/2000,12,2000,0,22.6
11/12/2000,12,2000,0,22.2
12/12/2000,12,2000,0,22.8
13/12/2000,12,2000,0,23.5
14/12/2000,12,2000,0,NA
15/12/2000,12,2000,0,NA
16/12/2000,12,2000,0,23.4
17/12/2000,12,2000,0,23.8
18/12/2000,12,2000,0,21.6
19/12/2000,12,2000,0,23.6
20/12/2000,12,2000,0,24.4
21/12/2000,12,2000,0,24.2
22/12/2000,12,2000,0,22.6
23/12/2000,12,2000,0,24
24/12/2000,12,2000,0,24.6
25/12/2000,12,2000,0,24.6
26/12/2000,12,2000,0,24.6
27/12/2000,12,2000,0,23.6
28/12/2000,12,2000,0,22.4
29/12/2000,12,2000,0,24.4
30/12/2000,12,2000,0,24.2
31/12/2000,12,2000,0,24.8
01/01/2001,1,2001,0,23.6
02/01/2001,1,2001,0,24.6
03/01/2001,1,2001,0,25.1
04/01/2001,1,2001,0,25.4
05/01/2001,1,2001,0,23.8
06/01/2001,1,2001,0,23.6
07/01/2001,1,2001,0,24.6
08/01/2001,1,2001,0,24
09/01/2001,1,2001,0,24.6
10/01/2001,1,2001,0,25.4
11/01/2001,1,2001,0,24.6
12/01/2001,1,2001,0,25
13/01/2001,1,2001,0,25.4
14/01/2001,1,2001,0.3,23.4
15/01/2001,1,2001,0,25.4
16/01/2001,1,2001,0,25.2
17/01/2001,1,2001,0,24.4
18/01/2001,1,2001,0,24.6
19/01/2001,1,2001,0,24.4
20/01/2001,1,2001,0,25.4
21/01/2001,1,2001,0,24.4
22/01/2001,1,2001,0,25.4
23/01/2001,1,2001,0,26.6
24/01/2001,1,2001,0,25.4
25/01/2001,1,2001,1.5,26
26/01/2001,1,2001,0,25.2
27/01/2001,1,2001,0,25.4
28/01/2001,1,2001,0,25.6
29/01/2001,1,2001,0,25.4
30/01/2001,1,2001,0,25.6
31/01/2001,1,2001,0,25.6
01/02/2001,2,2001,0,25.6
02/02/2001,2,2001,1.4,25.6
03/02/2001,2,2001,0,26.8
04/02/2001,2,2001,0,26.2
05/02/2001,2,2001,0,25
06/02/2001,2,2001,0,26
07/02/2001,2,2001,0,25.8
08/02/2001,2,2001,0,25.4
09/02/2001,2,2001,0,27.2
10/02/2001,2,2001,0,26
11/02/2001,2,2001,1.4,25.2
12/02/2001,2,2001,2,26.5
13/02/2001,2,2001,0,25.2
14/02/2001,2,2001,0,25.8
15/02/2001,2,2001,0,25.4
16/02/2001,2,2001,0,24
17/02/2001,2,2001,0,25.2
18/02/2001,2,2001,0,25.2
19/02/2001,2,2001,9.5,24.2
20/02/2001,2,2001,22.5,22.8
21/02/2001,2,2001,7.1,23.6
22/02/2001,2,2001,3.4,13.2
23/02/2001,2,2001,0,14.6
24/02/2001,2,2001,0,20.6
25/02/2001,2,2001,0,23.2
26/02/2001,2,2001,0,23.8
27/02/2001,2,2001,0,24.4
28/02/2001,2,2001,0,23.4
01/03/2001,3,2001,0,25
02/03/2001,3,2001,0,23.4
03/03/2001,3,2001,8.6,23.6
04/03/2001,3,2001,6.4,19
05/03/2001,3,2001,1.2,18.4
06/03/2001,3,2001,12.8,20.2
07/03/2001,3,2001,9.1,21.2
08/03/2001,3,2001,2.6,22.4
09/03/2001,3,2001,0,23
10/03/2001,3,2001,0,24.4
11/03/2001,3,2001,14.9,23.1
12/03/2001,3,2001,16.1,18.3
13/03/2001,3,2001,1.8,21.8
14/03/2001,3,2001,0,23.4
15/03/2001,3,2001,1.8,22.1
16/03/2001,3,2001,0,23
17/03/2001,3,2001,0,22.8
18/03/2001,3,2001,0,24.6
19/03/2001,3,2001,0.5,24.4
20/03/2001,3,2001,1.2,22.8
21/03/2001,3,2001,0,24.4
22/03/2001,3,2001,0,24.8
23/03/2001,3,2001,0.6,24.8
24/03/2001,3,2001,0.2,22.8
25/03/2001,3,2001,0.3,22.4
26/03/2001,3,2001,0.9,24
27/03/2001,3,2001,29.2,21.4
28/03/2001,3,2001,8.8,19.8
29/03/2001,3,2001,0.1,21.6
30/03/2001,3,2001,0,22.6
31/03/2001,3,2001,0,22.6
01/04/2001,4,2001,0,22.8
02/04/2001,4,2001,0,24.2
03/04/2001,4,2001,0,22.6
04/04/2001,4,2001,0.2,23.6
05/04/2001,4,2001,2.2,24.2
06/04/2001,4,2001,0.1,24.8
07/04/2001,4,2001,0,24.8
08/04/2001,4,2001,0,25
09/04/2001,4,2001,0,25.2
10/04/2001,4,2001,0,24.2
11/04/2001,4,2001,0,25.4
12/04/2001,4,2001,0,25.8
13/04/2001,4,2001,9.2,24.4
14/04/2001,4,2001,0.1,22.8
15/04/2001,4,2001,0.3,23.4
16/04/2001,4,2001,1.3,24
17/04/2001,4,2001,6.4,24.6
18/04/2001,4,2001,0,23.6
19/04/2001,4,2001,0,24.2
20/04/2001,4,2001,0,24.6
21/04/2001,4,2001,0,24.6
22/04/2001,4,2001,0.4,24.4
23/04/2001,4,2001,2.3,23.6
24/04/2001,4,2001,0.6,23.2
25/04/2001,4,2001,0,24
26/04/2001,4,2001,0.2,24.6
27/04/2001,4,2001,2.3,22.8
28/04/2001,4,2001,29,21.2
29/04/2001,4,2001,6.9,21
30/04/2001,4,2001,0.8,24.4
01/05/2001,5,2001,1.3,22.6
02/05/2001,5,2001,0.7,22.8
03/05/2001,5,2001,0,22.6
04/05/2001,5,2001,0,22.2
05/05/2001,5,2001,0,23.4
06/05/2001,5,2001,0.8,22.8
07/05/2001,5,2001,2,23.4
08/05/2001,5,2001,15.6,20.4
09/05/2001,5,2001,2.8,21.8
10/05/2001,5,2001,5.6,21.6
11/05/2001,5,2001,0,22.2
12/05/2001,5,2001,0,23
13/05/2001,5,2001,10.2,20.4
14/05/2001,5,2001,16.3,21.2
15/05/2001,5,2001,2.7,20
16/05/2001,5,2001,2,20.2
17/05/2001,5,2001,19.5,20.6
18/05/2001,5,2001,28.7,20
19/05/2001,5,2001,17.4,16.4
20/05/2001,5,2001,7.3,19.6
21/05/2001,5,2001,3.6,19.6
22/05/2001,5,2001,5.4,20.4
23/05/2001,5,2001,37.1,18.6
24/05/2001,5,2001,21.2,17.4
25/05/2001,5,2001,11.8,18
26/05/2001,5,2001,27.2,20.4
27/05/2001,5,2001,2.9,19.8
28/05/2001,5,2001,34.3,19.6
29/05/2001,5,2001,12.4,19.4
30/05/2001,5,2001,27.8,20.4
31/05/2001,5,2001,41.4,20.2
01/06/2001,6,2001,11.4,19.6
02/06/2001,6,2001,0.7,20.8
03/06/2001,6,2001,17,17
04/06/2001,6,2001,12.8,19.6
05/06/2001,6,2001,14.9,20.6
06/06/2001,6,2001,10.4,20.7
07/06/2001,6,2001,6.6,19.6
08/06/2001,6,2001,4.8,17.2
09/06/2001,6,2001,1.3,19.8
10/06/2001,6,2001,37.6,17.7
11/06/2001,6,2001,2,14
12/06/2001,6,2001,7.8,18.4
13/06/2001,6,2001,20.5,18.2
14/06/2001,6,2001,17.8,16
15/06/2001,6,2001,0.4,18.4
16/06/2001,6,2001,2.9,19.8
17/06/2001,6,2001,9.1,18
18/06/2001,6,2001,1.1,18.2
19/06/2001,6,2001,12.1,21
20/06/2001,6,2001,28.5,18.8
21/06/2001,6,2001,11.9,19
22/06/2001,6,2001,14,19.4
23/06/2001,6,2001,12.3,17
24/06/2001,6,2001,7.8,17.8
25/06/2001,6,2001,8.7,17
26/06/2001,6,2001,4.5,14.8
27/06/2001,6,2001,10.8,18.4
28/06/2001,6,2001,13.7,19.2
29/06/2001,6,2001,11.5,20.4
30/06/2001,6,2001,13.9,18.2
01/07/2001,7,2001,10.4,18.4
02/07/2001,7,2001,47.3,17.6
03/07/2001,7,2001,1.4,17.8
04/07/2001,7,2001,20.5,19.4
05/07/2001,7,2001,32.1,18.6
06/07/2001,7,2001,14.6,16.2
07/07/2001,7,2001,4.5,18.6
08/07/2001,7,2001,26,19
09/07/2001,7,2001,23.6,18.2
10/07/2001,7,2001,24.8,18
11/07/2001,7,2001,9.3,17.8
12/07/2001,7,2001,13.5,20.2
13/07/2001,7,2001,23.1,18.4
14/07/2001,7,2001,12,19.2
15/07/2001,7,2001,18.3,19
16/07/2001,7,2001,0.1,20.4
17/07/2001,7,2001,2.7,20.2
18/07/2001,7,2001,1.3,21.2
19/07/2001,7,2001,4.3,21
20/07/2001,7,2001,35,20.6
21/07/2001,7,2001,4.5,20.6
22/07/2001,7,2001,23.5,19.8
23/07/2001,7,2001,13.5,19.8
24/07/2001,7,2001,6.6,20
25/07/2001,7,2001,17.6,19.6
26/07/2001,7,2001,0.2,18.4
27/07/2001,7,2001,7,17.6
28/07/2001,7,2001,11.2,19
29/07/2001,7,2001,18.3,19.4
30/07/2001,7,2001,15.7,19.6
31/07/2001,7,2001,16,18.2
01/08/2001,8,2001,2.8,19.2
02/08/2001,8,2001,12.5,18.4
03/08/2001,8,2001,14.9,18.2
04/08/2001,8,2001,2.1,19.2
05/08/2001,8,2001,0.2,19.6
06/08/2001,8,2001,0,20.6
07/08/2001,8,2001,0.1,20.4
08/08/2001,8,2001,0.1,21
09/08/2001,8,2001,0.6,21.2
10/08/2001,8,2001,0.1,21.2
11/08/2001,8,2001,0,21.2
12/08/2001,8,2001,0.4,20.8
13/08/2001,8,2001,0.2,21.6
14/08/2001,8,2001,1.7,21.4
15/08/2001,8,2001,0.2,21.2
16/08/2001,8,2001,3.7,21.4
17/08/2001,8,2001,14.5,19.2
18/08/2001,8,2001,11.4,18
19/08/2001,8,2001,32.6,18.8
20/08/2001,8,2001,4.3,17.8
21/08/2001,8,2001,18.6,18.8
22/08/2001,8,2001,1.2,16
23/08/2001,8,2001,5.2,19.6
24/08/2001,8,2001,0,20.2
25/08/2001,8,2001,3.7,19.4
26/08/2001,8,2001,0,21.2
27/08/2001,8,2001,10.8,19.2
28/08/2001,8,2001,14,19.6
29/08/2001,8,2001,1.9,16.2
30/08/2001,8,2001,0,19.4
31/08/2001,8,2001,0.1,21.4
01/09/2001,9,2001,0.1,21.8
02/09/2001,9,2001,0,21.2
03/09/2001,9,2001,3.9,20.2
04/09/2001,9,2001,14.4,20
05/09/2001,9,2001,8.2,17.2
06/09/2001,9,2001,0,19.6
07/09/2001,9,2001,17,20.6
08/09/2001,9,2001,0.1,20.2
09/09/2001,9,2001,0.2,20
10/09/2001,9,2001,0.2,20
11/09/2001,9,2001,0.3,21.6
12/09/2001,9,2001,2.5,20.8
13/09/2001,9,2001,0.2,20.6
14/09/2001,9,2001,14.7,19.6
15/09/2001,9,2001,1.5,18.6
16/09/2001,9,2001,2,20.4
17/09/2001,9,2001,12.5,20.4
18/09/2001,9,2001,0.2,21.4
19/09/2001,9,2001,0,21.2
20/09/2001,9,2001,0,20.6
21/09/2001,9,2001,0,21.2
22/09/2001,9,2001,0,21.6
23/09/2001,9,2001,0,22.4
24/09/2001,9,2001,0,20.4
25/09/2001,9,2001,0.2,22.2
26/09/2001,9,2001,4,20.2
27/09/2001,9,2001,3.8,17
28/09/2001,9,2001,9.5,18.4
29/09/2001,9,2001,0.1,18.5
30/09/2001,9,2001,3,20.2
01/10/2001,10,2001,0.2,20
02/10/2001,10,2001,0,22.8
03/10/2001,10,2001,0,21.2
04/10/2001,10,2001,0.3,22
05/10/2001,10,2001,0,23
06/10/2001,10,2001,0,21.8
07/10/2001,10,2001,13.7,22.2
08/10/2001,10,2001,0.2,21.6
09/10/2001,10,2001,0.1,21.8
10/10/2001,10,2001,0,22.4
11/10/2001,10,2001,0,21.8
12/10/2001,10,2001,0,21.5
13/10/2001,10,2001,0,20.8
14/10/2001,10,2001,0,21.2
15/10/2001,10,2001,0,22
16/10/2001,10,2001,0,24.6
17/10/2001,10,2001,0,23.4
18/10/2001,10,2001,0,21.6
19/10/2001,10,2001,0,23.4
20/10/2001,10,2001,0,22.4
21/10/2001,10,2001,0,24.2
22/10/2001,10,2001,0,22.4
23/10/2001,10,2001,0,23.8
24/10/2001,10,2001,0,22.2
25/10/2001,10,2001,0,22.6
26/10/2001,10,2001,0,23.4
27/10/2001,10,2001,0,23
28/10/2001,10,2001,0,22.4
29/10/2001,10,2001,0,22.2
30/10/2001,10,2001,0,21.8
31/10/2001,10,2001,0,22.4
01/11/2001,11,2001,0,20
02/11/2001,11,2001,0.5,21.8
03/11/2001,11,2001,0,22.4
04/11/2001,11,2001,0,22.2
05/11/2001,11,2001,0,21.2
06/11/2001,11,2001,0,23
07/11/2001,11,2001,0,22.4
08/11/2001,11,2001,0,22.2
09/11/2001,11,2001,0,24.2
10/11/2001,11,2001,0,22.8
11/11/2001,11,2001,0,23
12/11/2001,11,2001,0,23.6
13/11/2001,11,2001,0,22.8
14/11/2001,11,2001,0,23.4
15/11/2001,11,2001,0,22.2
16/11/2001,11,2001,0,22.2
17/11/2001,11,2001,0,23
18/11/2001,11,2001,0,22.2
19/11/2001,11,2001,0,22.2
20/11/2001,11,2001,0,22.8
21/11/2001,11,2001,0,22
22/11/2001,11,2001,0,21.6
23/11/2001,11,2001,0,22.4
24/11/2001,11,2001,0,22
25/11/2001,11,2001,0,21.4
26/11/2001,11,2001,0,22
27/11/2001,11,2001,0,21.4
28/11/2001,11,2001,0,21.8
29/11/2001,11,2001,0,22.4
30/11/2001,11,2001,0,22
01/12/2001,12,2001,0,23
02/12/2001,12,2001,0,23.4
03/12/2001,12,2001,0,23
04/12/2001,12,2001,0,23.2
05/12/2001,12,2001,0,23.6
06/12/2001,12,2001,0,23.8
07/12/2001,12,2001,0,23
08/12/2001,12,2001,0,24.8
09/12/2001,12,2001,0,22.8
10/12/2001,12,2001,0,24.2
11/12/2001,12,2001,0,24.6
12/12/2001,12,2001,0,23.2
13/12/2001,12,2001,0,22.6
14/12/2001,12,2001,0,23.6
15/12/2001,12,2001,0,22
16/12/2001,12,2001,0,22.4
17/12/2001,12,2001,0,22.2
18/12/2001,12,2001,0,22.6
19/12/2001,12,2001,0,23.8
20/12/2001,12,2001,0,23.4
21/12/2001,12,2001,0,24.8
22/12/2001,12,2001,0,23.2
23/12/2001,12,2001,0,25.8
24/12/2001,12,2001,0,25
25/12/2001,12,2001,0,25.4
26/12/2001,12,2001,0,25
27/12/2001,12,2001,0,22.8
28/12/2001,12,2001,0,23.6
29/12/2001,12,2001,0,23.4
30/12/2001,12,2001,0,23.4
31/12/2001,12,2001,0,22.4
01/01/2002,1,2002,0,23.6
02/01/2002,1,2002,0,24
03/01/2002,1,2002,0,26.4
04/01/2002,1,2002,0,25.4
05/01/2002,1,2002,0,24.8
06/01/2002,1,2002,0,24.8
07/01/2002,1,2002,0,26.6
08/01/2002,1,2002,0,26.8
09/01/2002,1,2002,0.6,27
10/01/2002,1,2002,0,26.8
11/01/2002,1,2002,0,25
12/01/2002,1,2002,0,25.3
13/01/2002,1,2002,0.1,24.5
14/01/2002,1,2002,0,26.1
15/01/2002,1,2002,0,26.2
16/01/2002,1,2002,0.6,26.2
17/01/2002,1,2002,0,25.8
18/01/2002,1,2002,0,25.4
19/01/2002,1,2002,0.1,26
20/01/2002,1,2002,0,26
21/01/2002,1,2002,0,24.2
22/01/2002,1,2002,0,24.8
23/01/2002,1,2002,0,24.6
24/01/2002,1,2002,0,24.3
25/01/2002,1,2002,0,24.8
26/01/2002,1,2002,0,25.2
27/01/2002,1,2002,0,24.8
28/01/2002,1,2002,0,25.8
29/01/2002,1,2002,0,25.4
30/01/2002,1,2002,0,26.1
31/01/2002,1,2002,0,25.4
01/02/2002,2,2002,0,24.4
02/02/2002,2,2002,1.5,25.2
03/02/2002,2,2002,0,25
04/02/2002,2,2002,1.8,21.6
05/02/2002,2,2002,9.3,21.2
06/02/2002,2,2002,0,23.6
07/02/2002,2,2002,4.1,23
08/02/2002,2,2002,0,21.2
09/02/2002,2,2002,0,22.2
10/02/2002,2,2002,0,24.2
11/02/2002,2,2002,0,24.2
12/02/2002,2,2002,0,25
13/02/2002,2,2002,0,25.2
14/02/2002,2,2002,0,24.4
15/02/2002,2,2002,0.4,19.2
16/02/2002,2,2002,0,21
17/02/2002,2,2002,0,24.4
18/02/2002,2,2002,0,25.4
19/02/2002,2,2002,0,25.2
20/02/2002,2,2002,0,26.8
21/02/2002,2,2002,0,25.2
22/02/2002,2,2002,9.8,23.8
23/02/2002,2,2002,1.2,21.4
24/02/2002,2,2002,0.3,23.4
25/02/2002,2,2002,0.1,25
26/02/2002,2,2002,0,24.8
27/02/2002,2,2002,0.2,26.5
28/02/2002,2,2002,0.4,26
01/03/2002,3,2002,0,25.8
02/03/2002,3,2002,0,27.2
03/03/2002,3,2002,0,27.2
04/03/2002,3,2002,0,25.8
05/03/2002,3,2002,0,26
06/03/2002,3,2002,0,26
07/03/2002,3,2002,0,26.4
08/03/2002,3,2002,0,26.2
09/03/2002,3,2002,0.5,25.8
10/03/2002,3,2002,11.5,21.8
11/03/2002,3,2002,0,22.8
12/03/2002,3,2002,0,23.4
13/03/2002,3,2002,0,25.2
14/03/2002,3,2002,0,25.6
15/03/2002,3,2002,0,25.8
16/03/2002,3,2002,0,25.3
17/03/2002,3,2002,0,25.4
18/03/2002,3,2002,0,26.2
19/03/2002,3,2002,0,26.2
20/03/2002,3,2002,0,27.6
21/03/2002,3,2002,0,26.6
22/03/2002,3,2002,0,26.6
23/03/2002,3,2002,0,26.6
24/03/2002,3,2002,0,27
25/03/2002,3,2002,0,25.2
26/03/2002,3,2002,0,26.2
27/03/2002,3,2002,0,27.3
28/03/2002,3,2002,1.8,26.2
29/03/2002,3,2002,20.7,23
30/03/2002,3,2002,1.5,24
31/03/2002,3,2002,3.4,22.2
01/04/2002,4,2002,0.5,25.2
02/04/2002,4,2002,0,25.8
03/04/2002,4,2002,0,25.5
04/04/2002,4,2002,13.2,22.8
05/04/2002,4,2002,11.3,19.4
06/04/2002,4,2002,5.5,22.5
07/04/2002,4,2002,0.8,22.8
08/04/2002,4,2002,0,23.2
09/04/2002,4,2002,0.3,22.9
10/04/2002,4,2002,0.4,20.4
11/04/2002,4,2002,0,24.8
12/04/2002,4,2002,0.2,21
13/04/2002,4,2002,14.2,20.2
14/04/2002,4,2002,6.7,20.3
15/04/2002,4,2002,0.5,22.6
16/04/2002,4,2002,0.2,23.3
17/04/2002,4,2002,0,22.4
18/04/2002,4,2002,2,20.3
19/04/2002,4,2002,12.2,18.8
20/04/2002,4,2002,4.7,20.5
21/04/2002,4,2002,0,21.6
22/04/2002,4,2002,0.1,23
23/04/2002,4,2002,0.6,24.5
24/04/2002,4,2002,3.1,22.8
25/04/2002,4,2002,0,22.5
26/04/2002,4,2002,6.3,20.6
27/04/2002,4,2002,3.5,22.2
28/04/2002,4,2002,10.2,20.7
29/04/2002,4,2002,5.6,21
30/04/2002,4,2002,7,19
01/05/2002,5,2002,13.3,20.6
02/05/2002,5,2002,6,18.1
03/05/2002,5,2002,2.5,20.2
04/05/2002,5,2002,6.6,21.3
05/05/2002,5,2002,3.3,17.6
06/05/2002,5,2002,17.4,15.6
07/05/2002,5,2002,2.4,17.4
08/05/2002,5,2002,0.5,20.3
09/05/2002,5,2002,1.1,19.6
10/05/2002,5,2002,7.3,20.4
11/05/2002,5,2002,6.5,19.8
12/05/2002,5,2002,11.1,19.8
13/05/2002,5,2002,13.7,20.8
14/05/2002,5,2002,21.5,19.7
15/05/2002,5,2002,20.1,17.2
16/05/2002,5,2002,9.6,18
17/05/2002,5,2002,7,18.8
18/05/2002,5,2002,0,19.2
19/05/2002,5,2002,6.5,20.2
